sequence,camera,frame,n_hands,n_zero_sentinel_hands,classes,err_n,err_mean_px,err_median_px,err_p90_px,err_p95_px,err_max_px
p41-plant-0004/004,brics-odroid-012_cam0,56,2,0,good|good,2,7.7167,7.7167,8.6108,8.7225,8.8343
p41-plant-0004/004,brics-odroid-012_cam0,64,2,0,good|good,2,5.276,5.276,5.3288,5.3354,5.342
p41-plant-0004/004,brics-odroid-012_cam0,72,2,0,good|good,2,7.4662,7.4662,9.4641,9.7139,9.9636
p41-plant-0004/004,brics-odroid-012_cam0,8,2,0,good|good,2,6.516,6.516,6.7845,6.818,6.8516
p41-plant-0004/004,brics-odroid-012_cam0,80,2,0,good|medium,2,8.968,8.968,11.561,11.8851,12.2092
p41-plant-0004/004,brics-odroid-012_cam0,88,2,0,good|good,2,8.8392,8.8392,8.9154,8.925,8.9345
p41-plant-0004/004,brics-odroid-012_cam0,96,2,0,good|good,2,4.9143,4.9143,5.591,5.6756,5.7602
p41-plant-0004/004,brics-odroid-012_cam1,0,2,0,good|good,2,4.6708,4.6708,5.6482,5.7704,5.8926
p41-plant-0004/004,brics-odroid-012_cam1,104,2,0,good|medium,2,7.4194,7.4194,9.6372,9.9145,10.1917
p41-plant-0004/004,brics-odroid-012_cam1,112,2,0,good|good,2,5.4808,5.4808,7.094,7.2956,7.4973
p41-plant-0004/004,brics-odroid-012_cam1,120,2,0,good|good,2,4.1418,4.1418,4.6446,4.7074,4.7703
p41-plant-0004/004,brics-odroid-012_cam1,128,2,0,good|good,2,5.4904,5.4904,6.4802,6.6039,6.7276
p41-plant-0004/004,brics-odroid-012_cam1,136,2,0,good|good,2,5.2376,5.2376,6.219,6.3416,6.4643
p41-plant-0004/004,brics-odroid-012_cam1,144,2,0,good|good,2,5.4514,5.4514,5.8931,5.9483,6.0035
p41-plant-0004/004,brics-odroid-012_cam1,152,2,0,good|good,2,4.6349,4.6349,4.7574,4.7727,4.788
p41-plant-0004/004,brics-odroid-012_cam1,16,2,0,good|good,2,6.2224,6.2224,6.3182,6.3302,6.3422
p41-plant-0004/004,brics-odroid-012_cam1,24,2,0,good|good,2,3.2535,3.2535,3.3995,3.4178,3.436
p41-plant-0004/004,brics-odroid-012_cam1,32,2,0,good|good,2,5.0859,5.0859,5.1433,5.1504,5.1576
p41-plant-0004/004,brics-odroid-012_cam1,40,2,0,good|medium,2,10.4023,10.4023,15.1911,15.7897,16.3883
p41-plant-0004/004,brics-odroid-012_cam1,48,2,0,good|medium,2,11.4648,11.4648,14.6351,15.0314,15.4277
p41-plant-0004/004,brics-odroid-012_cam1,56,2,0,good|good,2,8.7173,8.7173,9.6478,9.7641,9.8804
p41-plant-0004/004,brics-odroid-012_cam1,64,2,0,good|good,2,4.1922,4.1922,4.8423,4.9235,5.0048
p41-plant-0004/004,brics-odroid-012_cam1,72,2,0,good|good,2,5.2649,5.2649,6.4383,6.5849,6.7316
p41-plant-0004/004,brics-odroid-012_cam1,8,2,0,good|good,2,4.3785,4.3785,4.5913,4.6179,4.6445
p41-plant-0004/004,brics-odroid-012_cam1,80,2,0,good|good,2,7.6574,7.6574,9.2794,9.4822,9.6849
p41-plant-0004/004,brics-odroid-012_cam1,88,2,0,good|good,2,7.4124,7.4124,7.6477,7.6771,7.7065
p41-plant-0004/004,brics-odroid-012_cam1,96,2,0,good|good,2,6.541,6.541,6.8967,6.9411,6.9856
p41-plant-0004/004,brics-odroid-014_cam1,0,2,1,medium|zero_sentinel,1,12.6578,12.6578,12.6578,12.6578,12.6578
p41-plant-0004/004,brics-odroid-014_cam1,104,2,1,medium|zero_sentinel,1,14.1194,14.1194,14.1194,14.1194,14.1194
p41-plant-0004/004,brics-odroid-014_cam1,112,2,1,bad|zero_sentinel,1,125.3824,125.3824,125.3824,125.3824,125.3824
p41-plant-0004/004,brics-odroid-014_cam1,120,2,1,bad|zero_sentinel,1,178.8671,178.8671,178.8671,178.8671,178.8671
p41-plant-0004/004,brics-odroid-014_cam1,128,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-014_cam1,136,2,1,bad|zero_sentinel,1,176.8832,176.8832,176.8832,176.8832,176.8832
p41-plant-0004/004,brics-odroid-014_cam1,144,2,1,medium|zero_sentinel,1,29.0441,29.0441,29.0441,29.0441,29.0441
p41-plant-0004/004,brics-odroid-014_cam1,152,2,0,bad|medium,2,100.5432,100.5432,157.8854,165.0531,172.2209
p41-plant-0004/004,brics-odroid-014_cam1,16,2,0,medium|medium,2,12.0878,12.0878,12.4505,12.4959,12.5412
p41-plant-0004/004,brics-odroid-014_cam1,24,2,1,medium|zero_sentinel,1,14.7599,14.7599,14.7599,14.7599,14.7599
p41-plant-0004/004,brics-odroid-014_cam1,32,2,0,good|medium,2,10.7597,10.7597,11.5559,11.6555,11.755
p41-plant-0004/004,brics-odroid-014_cam1,40,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-014_cam1,48,2,0,bad|medium,2,42.6701,42.6701,64.1637,66.8504,69.5371
p41-plant-0004/004,brics-odroid-014_cam1,56,2,0,good|good,2,8.9017,8.9017,9.5907,9.6768,9.7629
p41-plant-0004/004,brics-odroid-014_cam1,64,2,0,good|good,2,4.8723,4.8723,4.987,5.0013,5.0156
p41-plant-0004/004,brics-odroid-014_cam1,72,2,0,good|medium,2,13.4858,13.4858,20.3256,21.1805,22.0355
p41-plant-0004/004,brics-odroid-014_cam1,8,2,1,medium|zero_sentinel,1,11.2084,11.2084,11.2084,11.2084,11.2084
p41-plant-0004/004,brics-odroid-014_cam1,80,2,0,good|medium,2,20.2234,20.2234,28.7199,29.7819,30.844
p41-plant-0004/004,brics-odroid-014_cam1,88,2,0,medium|medium,2,19.7826,19.7826,25.9942,26.7706,27.5471
p41-plant-0004/004,brics-odroid-014_cam1,96,2,1,medium|zero_sentinel,1,13.7186,13.7186,13.7186,13.7186,13.7186
p41-plant-0004/004,brics-odroid-015_cam0,0,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,104,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,112,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,120,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,128,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,136,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,144,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,152,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,16,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,24,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,32,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,40,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,48,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,56,2,0,bad|good,2,59.3056,59.3056,103.7857,109.3457,114.9057
p41-plant-0004/004,brics-odroid-015_cam0,64,2,0,good|good,2,5.143,5.143,5.6889,5.7572,5.8254
p41-plant-0004/004,brics-odroid-015_cam0,72,2,0,good|good,2,6.0508,6.0508,6.6948,6.7753,6.8558
p41-plant-0004/004,brics-odroid-015_cam0,8,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,80,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,88,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam0,96,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam1,0,2,1,good|zero_sentinel,1,3.6067,3.6067,3.6067,3.6067,3.6067
p41-plant-0004/004,brics-odroid-015_cam1,104,2,0,bad|medium,2,69.6704,69.6704,111.3083,116.5131,121.7178
p41-plant-0004/004,brics-odroid-015_cam1,112,2,1,medium|zero_sentinel,1,54.3603,54.3603,54.3603,54.3603,54.3603
p41-plant-0004/004,brics-odroid-015_cam1,120,2,2,zero_sentinel|zero_sentinel,,,,,,
p41-plant-0004/004,brics-odroid-015_cam1,128,2,0,good|good,2,7.0252,7.0252,9.2434,9.5206,9.7979
p41-plant-0004/004,brics-odroid-015_cam1,136,2,0,bad|medium,2,57.9468,57.9468,94.4651,99.0298,103.5946
p41-plant-0004/004,brics-odroid-015_cam1,144,2,0,good|good,2,7.0291,7.0291,8.8364,9.0623,9.2882
p41-plant-0004/004,brics-odroid-015_cam1,152,2,0,bad|medium,2,59.279,59.279,94.6608,99.0836,103.5063
p41-plant-0004/004,brics-odroid-015_cam1,16,2,0,good|medium,2,7.4761,7.4761,9.6322,9.9017,10.1712
p41-plant-0004/004,brics-odroid-015_cam1,24,2,0,good|good,2,6.5827,6.5827,7.3148,7.4063,7.4978
p41-plant-0004/004,brics-odroid-015_cam1,32,2,1,good|zero_sentinel,1,5.0462,5.0462,5.0462,5.0462,5.0462
p41-plant-0004/004,brics-odroid-015_cam1,40,2,0,good|medium,2,7.8864,7.8864,9.8491,10.0945,10.3398
p41-plant-0004/004,brics-odroid-015_cam1,48,2,0,good|medium,2,8.2508,8.2508,11.4018,11.7956,12.1895
p41-plant-0004/004,brics-odroid-015_cam1,56,2,0,good|good,2,6.006,6.006,6.8605,6.9674,7.0742
p41-plant-0004/004,brics-odroid-015_cam1,64,2,0,good|good,2,5.0855,5.0855,5.7869,5.8746,5.9623
p41-plant-0004/004,brics-odroid-015_cam1,72,2,0,good|good,2,4.7355,4.7355,4.7418,4.7426,4.7434
p41-plant-0004/004,brics-odroid-015_cam1,8,2,0,good|good,2,6.9642,6.9642,9.2959,9.5873,9.8788
p41-plant-0004/004,brics-odroid-015_cam1,80,2,0,good|good,2,4.1709,4.1709,4.4467,4.4811,4.5156
p41-plant-0004/004,brics-odroid-015_cam1,88,2,0,good|good,2,4.5404,4.5404,4.6414,4.6541,4.6667
p41-plant-0004/004,brics-odroid-015_cam1,96,2,0,bad|bad,2,116.5586,116.5586,133.2062,135.2871,137.3681
p41-plant-0004/004,brics-odroid-016_cam0,0,2,0,good|medium,2,8.4379,8.4379,10.5742,10.8413,11.1083
p41-plant-0004/004,brics-odroid-016_cam0,104,2,0,good|good,2,6.9029,6.9029,8.0841,8.2317,8.3794
p41-plant-0004/004,brics-odroid-016_cam0,112,2,0,good|good,2,7.3859,7.3859,7.6014,7.6283,7.6552
p41-plant-0004/004,brics-odroid-016_cam0,120,2,0,good|medium,2,8.2259,8.2259,11.4057,11.8031,12.2006
p41-plant-0004/004,brics-odroid-016_cam0,128,2,0,good|good,2,6.7579,6.7579,7.6325,7.7418,7.8511
p41-plant-0004/004,brics-odroid-016_cam0,136,2,0,good|good,2,7.0543,7.0543,8.5498,8.7368,8.9237
p41-plant-0004/004,brics-odroid-016_cam0,144,2,0,good|good,2,4.7632,4.7632,4.9594,4.9839,5.0084
p41-plant-0004/004,brics-odroid-016_cam0,152,2,0,good|good,2,6.0997,6.0997,6.317,6.3441,6.3713
p41-plant-0004/004,brics-odroid-016_cam0,16,2,0,good|good,2,6.8438,6.8438,8.4041,8.5992,8.7942
p41-plant-0004/004,brics-odroid-016_cam0,24,2,0,good|medium,2,8.2102,8.2102,9.6552,9.8358,10.0164
p41-plant-0004/004,brics-odroid-016_cam0,32,2,0,good|medium,2,10.0637,10.0637,14.7922,15.3832,15.9743
p41-plant-0004/004,brics-odroid-016_cam0,40,2,0,bad|medium,2,46.9074,46.9074,69.9534,72.8342,75.7149
p41-plant-0004/004,brics-odroid-016_cam0,48,2,0,bad|medium,2,52.3599,52.3599,73.6246,76.2827,78.9408
p41-plant-0004/004,brics-odroid-016_cam0,56,2,0,good|good,2,5.767,5.767,6.2767,6.3404,6.4041
p41-plant-0004/004,brics-odroid-016_cam0,64,2,0,good|good,2,3.9173,3.9173,3.9987,4.0089,4.0191
p41-plant-0004/004,brics-odroid-016_cam0,72,2,0,good|good,2,7.416,7.416,7.7536,7.7958,7.838
p41-plant-0004/004,brics-odroid-016_cam0,8,2,0,good|medium,2,9.4881,9.4881,12.688,13.088,13.488
p41-plant-0004/004,brics-odroid-016_cam0,80,2,0,good|good,2,6.5186,6.5186,7.3331,7.4349,7.5367
p41-plant-0004/004,brics-odroid-016_cam0,88,2,0,good|medium,2,10.7965,10.7965,12.3759,12.5733,12.7707
p41-plant-0004/004,brics-odroid-016_cam0,96,2,0,good|good,2,5.3364,5.3364,5.8774,5.9451,6.0127
p41-plant-0004/004,brics-odroid-017_cam0,0,2,0,good|medium,2,9.2781,9.2781,10.3299,10.4613,10.5928
p41-plant-0004/004,brics-odroid-017_cam0,104,2,0,medium|medium,2,28.0498,28.0498,34.6595,35.4857,36.3119
p41-plant-0004/004,brics-odroid-017_cam0,112,2,0,medium|medium,2,17.5257,17.5257,22.8611,23.528,24.1949
p41-plant-0004/004,brics-odroid-017_cam0,120,2,0,good|medium,2,9.5008,9.5008,11.8953,12.1946,12.4939
p41-plant-0004/004,brics-odroid-017_cam0,128,2,0,good|medium,2,8.5688,8.5688,12.1856,12.6377,13.0898
p41-plant-0004/004,brics-odroid-017_cam0,136,2,0,good|medium,2,7.837,7.837,10.6541,11.0063,11.3584
p41-plant-0004/004,brics-odroid-017_cam0,144,2,0,good|medium,2,10.5184,10.5184,12.3634,12.594,12.8246
p41-plant-0004/004,brics-odroid-017_cam0,152,2,0,good|medium,2,10.9532,10.9532,12.726,12.9476,13.1692
p41-plant-0004/004,brics-odroid-017_cam0,16,2,0,good|good,2,8.6129,8.6129,8.8667,8.8985,8.9302
p41-plant-0004/004,brics-odroid-017_cam0,24,2,0,good|medium,2,7.5755,7.5755,9.6978,9.9631,10.2284
p41-plant-0004/004,brics-odroid-017_cam0,32,2,0,good|good,2,6.8716,6.8716,6.9155,6.921,6.9265
p41-plant-0004/004,brics-odroid-017_cam0,40,2,0,medium|medium,2,21.777,21.777,25.2865,25.7252,26.1639
p41-plant-0004/004,brics-odroid-017_cam0,48,2,0,medium|medium,2,33.0389,33.0389,39.1302,39.8916,40.653
p41-plant-0004/004,brics-odroid-017_cam0,56,2,0,good|good,2,5.621,5.621,5.7664,5.7845,5.8027
p41-plant-0004/004,brics-odroid-017_cam0,64,2,0,good|good,2,6.3895,6.3895,7.1431,7.2373,7.3315
p41-plant-0004/004,brics-odroid-017_cam0,72,2,0,good|good,2,6.1877,6.1877,6.5564,6.6025,6.6486
p41-plant-0004/004,brics-odroid-017_cam0,8,2,0,good|medium,2,8.3547,8.3547,10.5276,10.7992,11.0708
p41-plant-0004/004,brics-odroid-017_cam0,80,2,0,good|good,2,7.0762,7.0762,7.7418,7.825,7.9082
p41-plant-0004/004,brics-odroid-017_cam0,88,2,0,good|good,2,7.5267,7.5267,8.1727,8.2534,8.3342
p41-plant-0004/004,brics-odroid-017_cam0,96,2,0,good|good,2,6.6482,6.6482,7.9978,8.1665,8.3352
p41-plant-0004/004,brics-odroid-017_cam1,0,2,0,good|medium,2,16.3531,16.3531,23.3846,24.2636,25.1425
p41-plant-0004/004,brics-odroid-017_cam1,104,2,0,medium|medium,2,13.7216,13.7216,16.6174,16.9794,17.3414
p41-plant-0004/004,brics-odroid-017_cam1,112,2,0,medium|medium,2,12.0014,12.0014,12.4414,12.4964,12.5514
p41-plant-0004/004,brics-odroid-017_cam1,120,2,0,good|medium,2,8.8403,8.8403,10.4335,10.6326,10.8318
p41-plant-0004/004,brics-odroid-017_cam1,128,2,0,medium|medium,2,24.5444,24.5444,28.4228,28.9076,29.3924
p41-plant-0004/004,brics-odroid-017_cam1,136,2,0,medium|medium,2,14.9263,14.9263,16.2752,16.4438,16.6124
p41-plant-0004/004,brics-odroid-017_cam1,144,2,0,good|medium,2,10.6582,10.6582,13.469,13.8204,14.1717
p41-plant-0004/004,brics-odroid-017_cam1,152,2,0,good|medium,2,12.0048,12.0048,15.4545,15.8857,16.3169
p41-plant-0004/004,brics-odroid-017_cam1,16,2,0,good|good,2,5.1473,5.1473,5.7207,5.7924,5.8641
p41-plant-0004/004,brics-odroid-017_cam1,24,2,0,good|good,2,6.8934,6.8934,7.5272,7.6064,7.6856
p41-plant-0004/004,brics-odroid-017_cam1,32,2,0,medium|medium,2,17.4707,17.4707,20.1925,20.5327,20.8729
p41-plant-0004/004,brics-odroid-017_cam1,40,2,0,medium|medium,2,25.7385,25.7385,27.9135,28.1853,28.4572
p41-plant-0004/004,brics-odroid-017_cam1,48,2,0,medium|medium,2,26.4763,26.4763,29.704,30.1074,30.5109
p41-plant-0004/004,brics-odroid-017_cam1,56,2,0,good|good,2,6.6137,6.6137,7.6532,7.7832,7.9131
p41-plant-0004/004,brics-odroid-017_cam1,64,2,0,good|good,2,4.8007,4.8007,5.0624,5.0951,5.1278
p41-plant-0004/004,brics-odroid-017_cam1,72,2,0,good|good,2,5.8196,5.8196,6.1923,6.2389,6.2855
p41-plant-0004/004,brics-odroid-017_cam1,8,2,0,good|medium,2,12.1199,12.1199,16.0203,16.5079,16.9954
p41-plant-0004/004,brics-odroid-017_cam1,80,2,0,good|good,2,6.5804,6.5804,7.551,7.6724,7.7937
p41-plant-0004/004,brics-odroid-017_cam1,88,2,0,good|good,2,6.7538,6.7538,7.494,7.5866,7.6791
p41-plant-0004/004,brics-odroid-017_cam1,96,2,0,good|good,2,8.6293,8.6293,9.6639,9.7933,9.9226
p41-plant-0004/004,brics-odroid-019_cam1,0,2,0,good|medium,2,23.9094,23.9094,35.6804,37.1517,38.6231
p41-plant-0004/004,brics-odroid-019_cam1,104,2,0,medium|medium,2,23.4784,23.4784,29.94,30.7477,31.5554
p41-plant-0004/004,brics-odroid-019_cam1,112,2,0,medium|medium,2,20.5872,20.5872,27.3602,28.2069,29.0535
p41-plant-0004/004,brics-odroid-019_cam1,120,2,0,medium|medium,2,38.5177,38.5177,55.6222,57.7602,59.8983
p41-plant-0004/004,brics-odroid-019_cam1,128,2,0,medium|medium,2,28.0254,28.0254,28.4921,28.5505,28.6088
p41-plant-0004/004,brics-odroid-019_cam1,136,2,0,medium|medium,2,29.5384,29.5384,41.8706,43.4122,44.9537
p41-plant-0004/004,brics-odroid-019_cam1,144,2,0,medium|medium,2,31.0537,31.0537,42.9698,44.4593,45.9488
p41-plant-0004/004,brics-odroid-019_cam1,152,2,0,medium|medium,2,24.2128,24.2128,26.4585,26.7392,27.0199
p41-plant-0004/004,brics-odroid-019_cam1,16,2,0,medium|medium,2,23.3771,23.3771,24.4856,24.6241,24.7627
p41-plant-0004/004,brics-odroid-019_cam1,24,2,0,medium|medium,2,17.4596,17.4596,18.1878,18.2788,18.3698
p41-plant-0004/004,brics-odroid-019_cam1,32,2,0,medium|medium,2,17.3491,17.3491,18.2299,18.34,18.4501
p41-plant-0004/004,brics-odroid-019_cam1,40,2,0,medium|medium,2,13.8878,13.8878,16.0223,16.2892,16.556
p41-plant-0004/004,brics-odroid-019_cam1,48,2,0,medium|medium,2,18.1369,18.1369,18.7711,18.8504,18.9297
p41-plant-0004/004,brics-odroid-019_cam1,56,2,0,bad|good,2,50.3832,50.3832,82.7413,86.786,90.8308
p41-plant-0004/004,brics-odroid-019_cam1,64,2,0,bad|good,2,53.2858,53.2858,89.9672,94.5523,99.1375
p41-plant-0004/004,brics-odroid-019_cam1,72,2,0,medium|medium,2,19.3006,19.3006,20.4975,20.6471,20.7967
p41-plant-0004/004,brics-odroid-019_cam1,8,2,0,medium|medium,2,24.6894,24.6894,33.0452,34.0896,35.1341
p41-plant-0004/004,brics-odroid-019_cam1,80,2,0,medium|medium,2,14.1204,14.1204,16.5723,16.8788,17.1853
p41-plant-0004/004,brics-odroid-019_cam1,88,2,0,medium|medium,2,15.9847,15.9847,16.193,16.2191,16.2451
p41-plant-0004/004,brics-odroid-019_cam1,96,2,0,good|medium,2,22.2661,22.2661,32.315,33.5711,34.8272
p41-plant-0004/004,brics-odroid-020_cam0,0,2,0,good|medium,2,16.6517,16.6517,23.2945,24.1249,24.9552
p41-plant-0004/004,brics-odroid-020_cam0,104,2,0,good|medium,2,23.7077,23.7077,38.4915,40.3394,42.1874
p41-plant-0004/004,brics-odroid-020_cam0,112,2,0,good|medium,2,26.6857,26.6857,44.7208,46.9752,49.2296
p41-plant-0004/004,brics-odroid-020_cam0,120,2,0,good|medium,2,20.1133,20.1133,29.5643,30.7456,31.927
p41-plant-0004/004,brics-odroid-020_cam0,128,2,0,medium|medium,2,29.3124,29.3124,40.1019,41.4506,42.7993
p41-plant-0004/004,brics-odroid-020_cam0,136,2,0,medium|medium,2,20.9282,20.9282,26.7135,27.4366,28.1598
p41-plant-0004/004,brics-odroid-020_cam0,144,2,0,medium|medium,2,20.4688,20.4688,27.0998,27.9286,28.7575
p41-plant-0004/004,brics-odroid-020_cam0,152,2,0,good|medium,2,22.4975,22.4975,33.7397,35.145,36.5503
p41-plant-0004/004,brics-odroid-020_cam0,16,2,0,medium|medium,2,30.2098,30.2098,44.0724,45.8053,47.5381
p41-plant-0004/004,brics-odroid-020_cam0,24,2,0,medium|medium,2,26.571,26.571,34.5639,35.563,36.5621
p41-plant-0004/004,brics-odroid-020_cam0,32,2,0,medium|medium,2,14.4867,14.4867,15.6318,15.775,15.9181
p41-plant-0004/004,brics-odroid-020_cam0,40,2,0,bad|good,2,48.2602,48.2602,78.9169,82.7489,86.581
p41-plant-0004/004,brics-odroid-020_cam0,48,2,0,good|medium,2,8.8631,8.8631,10.0326,10.1787,10.3249
p41-plant-0004/004,brics-odroid-020_cam0,56,2,0,good|good,2,8.0403,8.0403,8.4368,8.4863,8.5359
p41-plant-0004/004,brics-odroid-020_cam0,64,2,0,medium|medium,2,21.237,21.237,29.2557,30.2581,31.2604
p41-plant-0004/004,brics-odroid-020_cam0,72,2,0,medium|medium,2,26.231,26.231,37.0391,38.3901,39.7411
p41-plant-0004/004,brics-odroid-020_cam0,8,2,0,good|medium,2,14.6183,14.6183,19.6817,20.3147,20.9476
p41-plant-0004/004,brics-odroid-020_cam0,80,2,0,good|medium,2,12.094,12.094,14.4849,14.7837,15.0826
p41-plant-0004/004,brics-odroid-020_cam0,88,2,0,medium|medium,2,23.4432,23.4432,31.3196,32.3042,33.2887
p41-plant-0004/004,brics-odroid-020_cam0,96,2,0,medium|medium,2,21.3819,21.3819,28.5598,29.4571,30.3543
p41-plant-0004/004,brics-odroid-020_cam1,0,2,0,bad|good,2,46.0824,46.0824,75.2374,78.8818,82.5262
p41-plant-0004/004,brics-odroid-020_cam1,104,2,0,bad|medium,2,37.1257,37.1257,55.9098,58.2578,60.6058
p41-plant-0004/004,brics-odroid-020_cam1,112,2,0,bad|medium,2,47.6775,47.6775,74.7696,78.1561,81.5426
p41-plant-0004/004,brics-odroid-020_cam1,120,2,1,bad|zero_sentinel,1,74.7378,74.7378,74.7378,74.7378,74.7378
p41-plant-0004/004,brics-odroid-020_cam1,128,2,0,bad|medium,2,139.7882,139.7882,222.4493,232.782,243.1146
p41-plant-0004/004,brics-odroid-020_cam1,136,2,1,bad|zero_sentinel,1,67.3664,67.3664,67.3664,67.3664,67.3664
p41-plant-0004/004,brics-odroid-020_cam1,144,2,1,bad|zero_sentinel,1,64.7656,64.7656,64.7656,64.7656,64.7656
p41-plant-0004/004,brics-odroid-020_cam1,152,2,1,bad|zero_sentinel,1,241.5524,241.5524,241.5524,241.5524,241.5524
p41-plant-0004/004,brics-odroid-020_cam1,16,2,0,bad|medium,2,41.3538,41.3538,64.8272,67.7613,70.6955
p41-plant-0004/004,brics-odroid-020_cam1,24,2,1,bad|zero_sentinel,1,90.275,90.275,90.275,90.275,90.275
p41-plant-0004/004,brics-odroid-020_cam1,32,2,0,bad|medium,2,60.9992,60.9992,87.4386,90.7436,94.0485
p41-plant-0004/004,brics-odroid-020_cam1,40,2,0,good|medium,2,33.3601,33.3601,54.1802,56.7827,59.3852
p41-plant-0004/004,brics-odroid-020_cam1,48,2,0,bad|good,2,45.5238,45.5238,76.2544,80.0957,83.937
p41-plant-0004/004,brics-odroid-020_cam1,56,2,1,medium|zero_sentinel,1,39.1062,39.1062,39.1062,39.1062,39.1062
p41-plant-0004/004,brics-odroid-020_cam1,64,2,0,good|medium,2,32.2775,32.2775,54.0502,56.7718,59.4934
p41-plant-0004/004,brics-odroid-020_cam1,72,2,0,medium|medium,2,20.14,20.14,26.9031,27.7485,28.5939
p41-plant-0004/004,brics-odroid-020_cam1,8,2,0,bad|good,2,45.965,45.965,76.5484,80.3713,84.1942
p41-plant-0004/004,brics-odroid-020_cam1,80,2,0,good|medium,2,15.4267,15.4267,23.7878,24.833,25.8781
p41-plant-0004/004,brics-odroid-020_cam1,88,2,0,good|medium,2,19.3076,19.3076,28.7547,29.9356,31.1165
p41-plant-0004/004,brics-odroid-020_cam1,96,2,0,medium|medium,2,37.1946,37.1946,55.356,57.6262,59.8964
p41-plant-0004/004,brics-odroid-021_cam0,0,2,0,good|medium,2,10.2133,10.2133,11.4436,11.5974,11.7512
p41-plant-0004/004,brics-odroid-021_cam0,104,2,0,good|medium,2,10.1378,10.1378,12.459,12.7491,13.0393
p41-plant-0004/004,brics-odroid-021_cam0,112,2,0,good|medium,2,17.2329,17.2329,23.7198,24.5306,25.3415
p41-plant-0004/004,brics-odroid-021_cam0,120,2,0,good|good,2,7.2892,7.2892,8.9618,9.1708,9.3799
p41-plant-0004/004,brics-odroid-021_cam0,128,2,0,good|good,2,6.3215,6.3215,7.8848,8.0802,8.2756
p41-plant-0004/004,brics-odroid-021_cam0,136,2,0,good|good,2,5.705,5.705,6.3929,6.4789,6.5649
p41-plant-0004/004,brics-odroid-021_cam0,144,2,0,good|medium,2,12.2601,12.2601,18.0642,18.7897,19.5152
p41-plant-0004/004,brics-odroid-021_cam0,152,2,0,good|medium,2,14.8125,14.8125,22.7981,23.7963,24.7945
p41-plant-0004/004,brics-odroid-021_cam0,16,2,0,good|medium,2,8.7617,8.7617,11.8251,12.2081,12.591
p41-plant-0004/004,brics-odroid-021_cam0,24,2,0,good|medium,2,29.4076,29.4076,46.2895,48.3998,50.51
p41-plant-0004/004,brics-odroid-021_cam0,32,2,0,bad|good,2,48.8433,48.8433,81.7781,85.895,90.0118
p41-plant-0004/004,brics-odroid-021_cam0,40,2,0,medium|medium,2,33.3265,33.3265,49.0668,51.0344,53.0019
p41-plant-0004/004,brics-odroid-021_cam0,48,2,0,medium|medium,2,35.1874,35.1874,50.9607,52.9323,54.904
p41-plant-0004/004,brics-odroid-021_cam0,56,2,0,good|good,2,5.2972,5.2972,5.333,5.3375,5.342
p41-plant-0004/004,brics-odroid-021_cam0,64,2,0,good|good,2,4.9174,4.9174,5.2507,5.2923,5.334
p41-plant-0004/004,brics-odroid-021_cam0,72,2,0,good|good,2,4.961,4.961,5.6281,5.7115,5.7949
p41-plant-0004/004,brics-odroid-021_cam0,8,2,0,good|medium,2,9.5025,9.5025,11.3951,11.6317,11.8683
p41-plant-0004/004,brics-odroid-021_cam0,80,2,0,good|good,2,5.9153,5.9153,5.9846,5.9932,6.0019
p41-plant-0004/004,brics-odroid-021_cam0,88,2,0,good|good,2,5.1641,5.1641,6.4416,6.6013,6.761
p41-plant-0004/004,brics-odroid-021_cam0,96,2,0,good|good,2,5.2143,5.2143,6.2416,6.37,6.4984
p41-plant-0004/004,brics-odroid-021_cam1,0,2,0,good|good,2,7.9164,7.9164,7.9587,7.964,7.9693
