condition,sequence,camera,physical_camera_id,f_scene_only,f_reference,f_lam_0.01,f_lam_0.03,f_lam_0.1,f_lam_0.3,f_lam_1.0,f_lam_3.0,f_lam_10.0
N3,p36-tea-0010,brics-odroid-028_cam0,brics-odroid-028_cam0,815.2188431340077,919.052307,815.2115521135752,815.1969623860009,815.1458174870728,814.9989926362659,814.4768381493947,812.9102949488265,638.5446283924736
N3,p36-tea-0010,brics-odroid-029_cam0,brics-odroid-029_cam0,1006.9344573721727,907.913086,1006.914293461949,1006.8739474487477,1006.7325450914951,1006.3268913781485,1004.8876046507164,1000.7163044129204,503.467209
N3,p36-tea-0010,brics-odroid-029_cam1,brics-odroid-029_cam1,801.7279978762488,905.857727,801.6998845192824,801.6436466400648,801.4466967514754,800.8829753702763,798.8980207720707,793.1196966095849,771.4398385307967
N3,p36-tea-0010,brics-odroid-030_cam0,brics-odroid-030_cam0,742.5395189832329,930.997131,742.5384876482466,742.5364262645392,742.529224899307,742.5087644011038,742.438465874706,742.2482300192214,741.685582923909
N3,p36-tea-0010,brics-odroid-030_cam1,brics-odroid-030_cam1,749.2307118736481,907.045105,749.2576080867965,749.3113818657725,749.4993945195498,750.0349027487462,751.8899034721682,757.0328872008538,768.7070215461969
N3,p41-boxing-0021,brics-odroid-001_cam1,brics-odroid-001_cam1,846.1591519694568,918.354065,846.2691291946722,846.506587103053,847.5813430002166,850.9515956492551,855.1479302949846,913.8528117402905,996.3823555394401
N3,p41-boxing-0021,brics-odroid-002_cam0,brics-odroid-002_cam0,852.9806549235965,940.340637,853.0456921043699,853.1782382548505,853.6698238076292,855.3641219752802,869.7125490348697,994.3779815165228,1041.1032563721278
N3,p41-boxing-0021,brics-odroid-006_cam0,brics-odroid-006_cam0,842.8989894875734,919.383789,842.9803682477549,843.1567254944662,843.9661783273475,847.001650177871,849.5719215523931,851.0267566215855,851.6981968278473
N3,p41-boxing-0021,brics-odroid-007_cam0,brics-odroid-007_cam0,904.1539967822707,924.420349,904.1663490065777,904.1911253534092,904.2786048722337,904.5352691615236,905.5201739996535,908.411007629513,911.9963630762854
N3,p41-boxing-0021,brics-odroid-007_cam1,brics-odroid-007_cam1,863.9907566754739,931.304504,864.044028881336,864.1488219496234,864.4981789367575,865.3677046097488,867.4552039229318,870.7993654881382,877.6199549238705
N3,p41-boxing-0021,brics-odroid-008_cam0,brics-odroid-008_cam0,914.1252190987137,919.474365,914.1304745334644,914.1409844587961,914.1777592866366,914.282745346902,914.6492091918791,915.6878582343797,919.2309938592805
N3,p41-boxing-0021,brics-odroid-009_cam1,brics-odroid-009_cam1,786.0308231859165,931.934998,786.0380757073635,786.0524817356833,786.101886467174,786.2348727052968,786.6222405153824,787.3232568291421,788.2395844526752
N3,p41-boxing-0021,brics-odroid-010_cam0,brics-odroid-010_cam0,870.7444800859297,932.026672,870.748619336013,870.756971143258,870.7869953922601,870.8802076050574,871.3278870536103,875.4119861519719,882.1389912299304
N3,p41-boxing-0021,brics-odroid-010_cam1,brics-odroid-010_cam1,758.0070488891337,934.134155,758.0306813289719,758.0779397900156,758.2432770373226,758.7150924739407,760.3597466185714,765.0031858269975,861.8572973133624
N3,p41-boxing-0021,brics-odroid-011_cam0,brics-odroid-011_cam0,880.3271220648005,922.774414,880.3272877705773,880.327619181832,880.3287791180869,880.3320931947998,880.3436921497797,880.3768293340928,880.492778139032
N3,p41-boxing-0021,brics-odroid-012_cam0,brics-odroid-012_cam0,881.3812297723229,926.425415,881.3786960014769,881.3736309335891,881.3559291287107,881.3055737795648,881.1318710407905,880.6563769824471,879.2018537551605
N3,p41-boxing-0021,brics-odroid-012_cam1,brics-odroid-012_cam1,853.9131195599207,926.514709,853.9105824143481,853.9055081707595,853.8877488175356,853.8370120879707,853.6594834497198,853.1526862556768,851.3838694840856
N3,p41-boxing-0021,brics-odroid-014_cam1,brics-odroid-014_cam1,844.539339893959,922.314819,844.5427223345313,844.5494871530716,844.5731633606314,844.6408040341155,844.8774806801865,845.5531368636948,847.9113587043178
N3,p41-boxing-0021,brics-odroid-015_cam0,brics-odroid-015_cam0,853.3829681718595,914.97937,853.3795148367852,853.3726081729346,853.3484349155854,853.2793690329044,853.0376450598992,852.3470619176751,849.9306860050368
N3,p41-boxing-0021,brics-odroid-015_cam1,brics-odroid-015_cam1,831.7036155116026,930.794434,831.7041748142044,831.7052934100655,831.7092083974876,831.7203932351225,831.7595303611355,831.8712667397057,832.2613669066862
N3,p41-boxing-0021,brics-odroid-016_cam0,brics-odroid-016_cam0,923.7862912564566,919.84082,923.7937439926761,923.8086485429372,923.8608047879421,924.0097397005565,924.5300462821359,926.008408417574,931.090531557452
N3,p41-boxing-0021,brics-odroid-017_cam0,brics-odroid-017_cam0,855.9795869264422,921.894775,856.0134473437498,856.082913096963,856.3460391404524,857.3247993426482,860.3299498763873,861.8601297790299,862.6857004791342
N3,p41-boxing-0021,brics-odroid-017_cam1,brics-odroid-017_cam1,888.3527266288555,938.321167,888.3683129721394,888.3994800453148,888.5085058959189,888.8195042931021,889.9021520980938,892.946352359929,903.0737104470888
N3,p41-boxing-0021,brics-odroid-019_cam1,brics-odroid-019_cam1,849.6829253015597,920.925659,849.6720424552083,849.650165928835,849.5724143422982,849.3395971431273,848.3757212329654,844.7514706597394,910.1827431703733
N3,p41-boxing-0021,brics-odroid-020_cam0,brics-odroid-020_cam0,778.3577576982452,899.424316,778.3651112569629,778.3798893441766,778.4323699549203,778.5891222871089,779.2318619546321,781.7078002996567,784.1069137144746
N3,p41-boxing-0021,brics-odroid-020_cam1,brics-odroid-020_cam1,839.8180567490759,925.858521,839.8266315231078,839.8438015334655,839.9041122806518,840.0782992080465,840.7106516594073,842.7373728653181,849.2140934700142
N3,p41-boxing-0021,brics-odroid-021_cam0,brics-odroid-021_cam0,833.8301414742394,938.355225,833.842985635208,833.868420020558,833.9548599124773,834.1816537191327,834.7970464064861,835.7647254476209,836.807707378467
N3,p41-boxing-0021,brics-odroid-021_cam1,brics-odroid-021_cam1,771.5801695407569,920.78302,771.586681188403,771.599706714197,771.645319488115,771.7758428915001,772.2350350922655,773.5675839354882,778.179395732817
N3,p41-boxing-0021,brics-odroid-023_cam0,brics-odroid-023_cam0,845.5962857363553,914.887695,845.5947871853808,845.5917900100986,845.5812991265468,845.5513185714367,845.4463095432501,845.1456214568967,844.0854250376061
N3,p41-boxing-0021,brics-odroid-024_cam0,brics-odroid-024_cam0,813.1250320164094,931.895264,813.1274312503269,813.1322296007968,813.1490225951978,813.1969920195855,813.3647619057226,813.8430517631012,825.9586836936011
N3,p41-boxing-0021,brics-odroid-024_cam1,brics-odroid-024_cam1,867.4207494863066,951.805908,867.4359737287921,867.4664182635279,867.5729326753108,867.8769046355263,868.9366827020873,871.891523994308,877.909869532776
N3,p41-boxing-0021,brics-odroid-025_cam0,brics-odroid-025_cam0,720.8625466941629,913.867126,720.8699816530213,720.8849062078294,720.9377229262807,721.0937887819308,721.7083479430631,723.9449820967742,745.6438857207792
N3,p41-boxing-0021,brics-odroid-025_cam1,brics-odroid-025_cam1,839.1444422205976,879.872681,839.1791015312825,839.2484103820688,839.4908888137867,840.1828064863784,842.5943084240006,849.3999406523981,994.8203329276092
N3,p41-boxing-0021,brics-odroid-026_cam0,brics-odroid-026_cam0,842.8078334781248,921.928467,842.8141791241562,842.8268584887475,842.8711114178169,842.9964878807734,843.4232981224674,844.5483895305093,847.4098301228931
N3,p41-boxing-0021,brics-odroid-026_cam1,brics-odroid-026_cam1,847.1409024963922,927.79425,847.1479203472788,847.1619555038837,847.2110728284506,847.3513590002892,847.8417891475076,849.2381376633066,854.0701777399817
N3,p41-boxing-0021,brics-odroid-027_cam0,brics-odroid-027_cam0,883.7168011533483,917.449829,883.7132643061836,883.7061904371108,883.6814300603908,883.6106703949449,883.362827882543,882.6531282956511,880.1505018212189
N3,p41-boxing-0021,brics-odroid-028_cam0,brics-odroid-028_cam0,822.0958575649446,919.052307,822.0929269623862,822.0870664627225,822.0665621181789,822.0080416681816,821.8039567962346,821.227099202289,804.2684012420601
N3,p41-boxing-0021,brics-odroid-029_cam0,brics-odroid-029_cam0,845.2771939269177,907.913086,845.2811272850114,845.2889935945,845.3165214080973,845.395135725593,845.6698597955432,846.4511519754362,849.1443807799682
N3,p41-boxing-0021,brics-odroid-029_cam1,brics-odroid-029_cam1,893.2013291146847,905.857727,893.1938994953805,893.1790390879167,893.1270153856274,892.9782709325482,892.456433697633,890.9548329646225,885.7300559761073
N3,p41-boxing-0021,brics-odroid-030_cam0,brics-odroid-030_cam0,784.0708621712438,930.997131,784.071503101016,784.0727840559707,784.0772579224304,784.0899597267415,784.1334958724358,784.2505005923858,784.5897900109319
N3,p41-boxing-0021,brics-odroid-030_cam1,brics-odroid-030_cam1,755.7714836155608,907.045105,755.774414368141,755.7802759943679,755.8007929574371,755.8594237506836,756.064758762013,756.6525229323515,758.6626138404666
N3,p41-plant-0004,brics-odroid-001_cam1,brics-odroid-001_cam1,865.3520238189161,918.354065,865.4686646806083,865.7056692321788,866.5764345281742,869.2799421855856,875.5863331422263,880.6686752946922,883.3800226365346
N3,p41-plant-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,946.9852667792793,940.340637,946.997110925035,947.0212097678229,947.1101260414645,947.411122790412,949.7105844409596,953.4114046992329,956.540837961795
N3,p41-plant-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,921.5813961501087,919.383789,921.5791132630364,921.5745446599799,921.5585247842747,921.5124970455632,921.3483443177082,920.851474125057,918.7204240139012
N3,p41-plant-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,831.3410361516222,924.420349,831.3517364870139,831.3730837157269,831.4472425182977,831.6544674421591,832.3294781236896,833.9105451031393,836.5665128859586
N3,p41-plant-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,867.858493644167,931.304504,867.85974899098,867.8622842497595,867.8714241983891,867.9000599401398,868.0433172334183,871.5571208086538,886.0629940116671
N3,p41-plant-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,779.2906800982581,931.934998,779.2913646047037,779.2927350979024,779.2975474235047,779.3114320457482,779.3616617405467,779.5208156947117,780.3599076875178
N3,p41-plant-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,713.8149084772119,932.026672,713.8381012826593,713.8845358078943,714.0475720552884,714.5178531287225,716.2177444882662,721.4554094685518,736.872259486308
N3,p41-plant-0004,brics-odroid-010_cam1,brics-odroid-010_cam1,860.6616549818904,934.134155,860.6838197554852,860.7281473620412,860.8832736105496,861.3263168801159,862.8749336540818,867.2818880402409,883.5570967131282
N3,p41-plant-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,889.6863753630073,922.774414,889.6861962120906,889.6858379106106,889.6845838591344,889.6810008866704,889.6684608535091,889.6326353624146,889.5072831747818
N3,p41-plant-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,826.3524495294193,926.425415,826.3579704111271,826.3690325882422,826.4079658786055,826.5210860509261,826.9403617327687,828.3822692252578,831.3158746456115
N3,p41-plant-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,819.6770342275158,926.514709,819.6740829574336,819.6681737850851,819.6474217824195,819.587524634096,819.3705515641103,818.6800923505502,815.6758524373703
N3,p41-plant-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,823.8992633976708,922.314819,823.8984316205846,823.8967680704459,823.8909456873118,823.8743106699303,823.8160923438138,823.649790559408,823.0681574112137
N3,p41-plant-0004,brics-odroid-015_cam0,brics-odroid-015_cam0,869.7098731115979,914.97937,869.7117733743186,869.715561445,869.7286903351119,869.765126791493,869.8813179219168,870.139364616475,870.6174964065365
N3,p41-plant-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,752.3021231273955,930.794434,752.3057865330767,752.3131106113228,752.3387162230991,752.4116303217045,752.664007789212,753.3617397751892,755.6042374428308
N3,p41-plant-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,1061.888286440248,919.84082,1061.8850142378517,1061.8784698561615,1061.8555647628061,1061.7901237180083,1061.5611043159104,1060.9069710340223,1058.619888719908
N3,p41-plant-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,835.1065697471562,921.894775,835.1300488372121,835.1776659393447,835.3515790432775,835.9202962684293,838.6949182667682,841.576653443779,844.2990475142759
N3,p41-plant-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,880.725773203548,938.321167,880.7291354079603,880.7358591948955,880.7593859213572,880.8265492370494,881.0609705849703,881.7252215475391,883.9875171014634
N3,p41-plant-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,907.9958853612795,920.925659,908.0122855959943,908.0458145337236,908.1714119315474,908.6199077438755,912.1133725605599,920.1956993970404,928.4678937969743
N3,p41-plant-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,937.6948001048769,899.424316,937.6968424128341,937.700926908743,937.715221384479,937.7560519472396,937.8988330769763,938.3057035760248,939.7173193987321
N3,p41-plant-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,856.2704499750031,925.858521,856.2690812579876,856.2663450443059,856.2567810910483,856.2295647078673,856.1355632360137,855.877307918521,855.0787023393405
N3,p41-plant-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,787.1708683968179,938.355225,787.1725767471712,787.1759750845195,787.1876798615353,787.219579075413,787.3158897495891,787.504184778975,787.7818284222951
N3,p41-plant-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,862.0287815005657,920.78302,862.0320763324796,862.0386657877631,862.0617266917769,862.127596227672,862.3579209429164,863.014122979804,865.2892484323677
N3,p41-plant-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,915.1299798804619,916.312195,915.1246911741647,915.1140840977998,915.0766449300971,914.9669060705917,914.5472832646153,912.9294460689296,906.8029923942329
N3,p41-plant-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,773.103851241376,903.016357,773.0996433590814,773.0912046030317,773.0614253340251,772.9741969757882,772.6414514355373,771.3703358195822,766.8027421051627
N3,p41-plant-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,873.3460426883619,914.887695,873.3511995486728,873.3615009311116,873.3974267338782,873.4989785174482,873.8421288275158,874.7281769713227,876.9996243567635
N3,p41-plant-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,824.3345356316075,931.895264,824.3388955676472,824.3476152274002,824.3781318072809,824.4653029319413,824.7701791624307,825.6393495245479,828.6591203335597
N3,p41-plant-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,763.808745894917,951.805908,763.8160918298497,763.8307829978476,763.88219471737,764.0290222145221,764.5421830387929,766.0020813631464,771.0406791705935
N3,p41-plant-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,690.0672879132552,913.867126,690.0696727022882,690.074429537705,690.0909458480062,690.1370272842556,690.2864132691051,690.6320693260077,749.5731910714975
